session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
v0bpsxm2,15,1tsbadmg,37,live_bargaining,BargainingResults,1715851684,5,0,0
v0bpsxm2,15,1tsbadmg,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,17,lhcqgubk,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,18,p7ldsgd8,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,12,h8nknrk3,37,live_bargaining,BargainingResults,1715851684,5,0,0
v0bpsxm2,12,h8nknrk3,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,9,xpnyaewq,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,11,nvbhjz3i,38,live_bargaining,WaitForRoles,1715851684,6,0,1
v0bpsxm2,8,uocdifm0,39,live_bargaining,Info,1715851685,6,0,0
v0bpsxm2,13,197er6a2,37,live_bargaining,BargainingResults,1715851685,5,0,0
v0bpsxm2,1,vgs79s7u,37,live_bargaining,BargainingResults,1715851685,5,0,0
v0bpsxm2,1,vgs79s7u,38,live_bargaining,WaitForRoles,1715851685,6,0,1
v0bpsxm2,2,58qtb8v6,38,live_bargaining,WaitForRoles,1715851685,6,0,1
v0bpsxm2,4,ovi5mgfs,38,live_bargaining,WaitForRoles,1715851685,6,0,1
v0bpsxm2,33,37sp9sjc,39,live_bargaining,Info,1715851685,6,0,0
v0bpsxm2,5,txnxowyb,39,live_bargaining,Info,1715851685,6,0,0
v0bpsxm2,26,0l3xkh9f,37,live_bargaining,BargainingResults,1715851685,5,0,0
v0bpsxm2,29,m3jyk7ro,37,live_bargaining,BargainingResults,1715851685,5,0,0
v0bpsxm2,25,cji72u0e,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,26,0l3xkh9f,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,28,j9s0vm81,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,27,pgzf722x,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,29,m3jyk7ro,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,30,e104xl4i,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,10,8zecqcvq,39,live_bargaining,Info,1715851686,6,0,0
v0bpsxm2,20,0urjtojp,37,live_bargaining,BargainingResults,1715851686,5,0,0
v0bpsxm2,7,ij2rrhyx,39,live_bargaining,Info,1715851686,6,0,0
v0bpsxm2,22,g4jckmms,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,19,3bod94tp,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,20,0urjtojp,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,17,lhcqgubk,39,live_bargaining,Info,1715851686,6,0,0
v0bpsxm2,36,gbwqq0rs,39,live_bargaining,Info,1715851686,6,0,0
v0bpsxm2,14,pe10l88m,37,live_bargaining,BargainingResults,1715851686,5,0,0
v0bpsxm2,13,197er6a2,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,14,pe10l88m,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,16,l078v2ul,38,live_bargaining,WaitForRoles,1715851686,6,0,1
v0bpsxm2,24,kfgiympu,37,live_bargaining,BargainingResults,1715851686,5,0,0
v0bpsxm2,24,kfgiympu,38,live_bargaining,WaitForRoles,1715851687,6,0,1
v0bpsxm2,21,b5octfmz,38,live_bargaining,WaitForRoles,1715851687,6,0,1
v0bpsxm2,23,ggrdd5iq,38,live_bargaining,WaitForRoles,1715851687,6,0,1
v0bpsxm2,18,p7ldsgd8,39,live_bargaining,Info,1715851687,6,0,0
v0bpsxm2,4,ovi5mgfs,39,live_bargaining,Info,1715851687,6,0,0
v0bpsxm2,11,nvbhjz3i,39,live_bargaining,Info,1715851687,6,0,0
v0bpsxm2,2,58qtb8v6,39,live_bargaining,Info,1715851687,6,0,0
v0bpsxm2,29,m3jyk7ro,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,27,pgzf722x,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,28,j9s0vm81,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,20,0urjtojp,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,9,xpnyaewq,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,30,e104xl4i,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,15,1tsbadmg,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,14,pe10l88m,39,live_bargaining,Info,1715851688,6,0,0
v0bpsxm2,13,197er6a2,39,live_bargaining,Info,1715851689,6,0,0
v0bpsxm2,12,h8nknrk3,39,live_bargaining,Info,1715851690,6,0,0
v0bpsxm2,21,b5octfmz,39,live_bargaining,Info,1715851690,6,0,0
v0bpsxm2,23,ggrdd5iq,39,live_bargaining,Info,1715851690,6,0,0
v0bpsxm2,19,3bod94tp,39,live_bargaining,Info,1715851690,6,0,0
v0bpsxm2,25,cji72u0e,39,live_bargaining,Info,1715851691,6,0,0
v0bpsxm2,16,l078v2ul,39,live_bargaining,Info,1715851691,6,0,0
v0bpsxm2,1,vgs79s7u,39,live_bargaining,Info,1715851691,6,0,0
v0bpsxm2,26,0l3xkh9f,39,live_bargaining,Info,1715851692,6,0,0
v0bpsxm2,22,g4jckmms,39,live_bargaining,Info,1715851694,6,0,0
v0bpsxm2,24,kfgiympu,39,live_bargaining,Info,1715851697,6,0,0
v0bpsxm2,32,ffegqwes,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,3,b3u444ci,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,31,vmtvitch,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,34,h8mn1ldu,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,6,u3tex7e3,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,15,1tsbadmg,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,35,rq6ucqv6,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,8,uocdifm0,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,9,xpnyaewq,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,11,nvbhjz3i,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,13,197er6a2,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,16,l078v2ul,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,24,kfgiympu,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,1,vgs79s7u,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,2,58qtb8v6,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,4,ovi5mgfs,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,5,txnxowyb,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,7,ij2rrhyx,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,10,8zecqcvq,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,12,h8nknrk3,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,14,pe10l88m,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,17,lhcqgubk,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,18,p7ldsgd8,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,19,3bod94tp,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,20,0urjtojp,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,21,b5octfmz,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,23,ggrdd5iq,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,25,cji72u0e,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,26,0l3xkh9f,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,27,pgzf722x,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,28,j9s0vm81,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,29,m3jyk7ro,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,30,e104xl4i,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,33,37sp9sjc,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,36,gbwqq0rs,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,22,g4jckmms,40,live_bargaining,WaitForBargaining,1715851697,6,0,1
v0bpsxm2,18,p7ldsgd8,41,live_bargaining,Bargain,1715851997,6,1,0
v0bpsxm2,24,kfgiympu,41,live_bargaining,Bargain,1715851997,6,1,0
v0bpsxm2,4,ovi5mgfs,41,live_bargaining,Bargain,1715851997,6,1,0
v0bpsxm2,22,g4jckmms,41,live_bargaining,Bargain,1715851997,6,1,0
v0bpsxm2,9,xpnyaewq,41,live_bargaining,Bargain,1715851997,6,1,0
v0bpsxm2,8,uocdifm0,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,6,u3tex7e3,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,23,ggrdd5iq,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,10,8zecqcvq,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,13,197er6a2,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,21,b5octfmz,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,3,b3u444ci,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,25,cji72u0e,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,5,txnxowyb,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,12,h8nknrk3,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,35,rq6ucqv6,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,16,l078v2ul,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,14,pe10l88m,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,26,0l3xkh9f,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,28,j9s0vm81,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,11,nvbhjz3i,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,32,ffegqwes,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,17,lhcqgubk,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,30,e104xl4i,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,31,vmtvitch,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,23,ggrdd5iq,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,21,b5octfmz,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,24,kfgiympu,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,2,58qtb8v6,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,20,0urjtojp,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,7,ij2rrhyx,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,34,h8mn1ldu,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,33,37sp9sjc,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,29,m3jyk7ro,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,1,vgs79s7u,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,15,1tsbadmg,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,19,3bod94tp,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,36,gbwqq0rs,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,27,pgzf722x,41,live_bargaining,Bargain,1715851998,6,1,0
v0bpsxm2,9,xpnyaewq,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,12,h8nknrk3,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,11,nvbhjz3i,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,10,8zecqcvq,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,7,ij2rrhyx,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,8,uocdifm0,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,3,b3u444ci,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,5,txnxowyb,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,6,u3tex7e3,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,16,l078v2ul,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,13,197er6a2,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,14,pe10l88m,42,live_bargaining,WaitForAnswers,1715851998,6,0,1
v0bpsxm2,25,cji72u0e,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,26,0l3xkh9f,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,28,j9s0vm81,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,36,gbwqq0rs,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,33,37sp9sjc,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,35,rq6ucqv6,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,31,vmtvitch,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,32,ffegqwes,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,34,h8mn1ldu,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,15,1tsbadmg,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,17,lhcqgubk,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,18,p7ldsgd8,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,27,pgzf722x,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,29,m3jyk7ro,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,30,e104xl4i,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,1,vgs79s7u,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,2,58qtb8v6,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,4,ovi5mgfs,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,20,0urjtojp,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,19,3bod94tp,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,22,g4jckmms,42,live_bargaining,WaitForAnswers,1715851999,6,0,1
v0bpsxm2,8,uocdifm0,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,11,nvbhjz3i,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,16,l078v2ul,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,33,37sp9sjc,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,28,j9s0vm81,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,6,u3tex7e3,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,5,txnxowyb,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,2,58qtb8v6,43,live_bargaining,BargainingResults,1715852002,6,0,0
v0bpsxm2,12,h8nknrk3,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,1,vgs79s7u,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,19,3bod94tp,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,9,xpnyaewq,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,21,b5octfmz,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,36,gbwqq0rs,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,14,pe10l88m,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,35,rq6ucqv6,43,live_bargaining,BargainingResults,1715852003,6,0,0
v0bpsxm2,3,b3u444ci,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,10,8zecqcvq,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,30,e104xl4i,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,15,1tsbadmg,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,4,ovi5mgfs,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,25,cji72u0e,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,32,ffegqwes,43,live_bargaining,BargainingResults,1715852004,6,0,0
v0bpsxm2,26,0l3xkh9f,43,live_bargaining,BargainingResults,1715852005,6,0,0
v0bpsxm2,13,197er6a2,43,live_bargaining,BargainingResults,1715852006,6,0,0
v0bpsxm2,27,pgzf722x,43,live_bargaining,BargainingResults,1715852006,6,0,0
v0bpsxm2,22,g4jckmms,43,live_bargaining,BargainingResults,1715852006,6,0,0
v0bpsxm2,17,lhcqgubk,43,live_bargaining,BargainingResults,1715852007,6,0,0
v0bpsxm2,7,ij2rrhyx,43,live_bargaining,BargainingResults,1715852007,6,0,0
v0bpsxm2,23,ggrdd5iq,43,live_bargaining,BargainingResults,1715852008,6,0,0
v0bpsxm2,18,p7ldsgd8,43,live_bargaining,BargainingResults,1715852008,6,0,0
v0bpsxm2,29,m3jyk7ro,43,live_bargaining,BargainingResults,1715852008,6,0,0
v0bpsxm2,20,0urjtojp,43,live_bargaining,BargainingResults,1715852011,6,0,0
v0bpsxm2,31,vmtvitch,43,live_bargaining,BargainingResults,1715852011,6,0,0
v0bpsxm2,34,h8mn1ldu,43,live_bargaining,BargainingResults,1715852012,6,0,0
v0bpsxm2,24,kfgiympu,43,live_bargaining,BargainingResults,1715852018,6,0,0
v0bpsxm2,28,j9s0vm81,44,survey,Questions,1715852124,1,0,0
v0bpsxm2,32,ffegqwes,44,survey,Questions,1715852132,1,0,0
v0bpsxm2,22,g4jckmms,44,survey,Questions,1715852157,1,0,0
v0bpsxm2,11,nvbhjz3i,44,survey,Questions,1715852194,1,0,0
v0bpsxm2,33,37sp9sjc,44,survey,Questions,1715852206,1,0,0
v0bpsxm2,2,58qtb8v6,44,survey,Questions,1715852206,1,0,0
v0bpsxm2,16,l078v2ul,44,survey,Questions,1715852209,1,0,0
v0bpsxm2,5,txnxowyb,44,survey,Questions,1715852216,1,0,0
v0bpsxm2,19,3bod94tp,44,survey,Questions,1715852228,1,0,0
v0bpsxm2,31,vmtvitch,44,survey,Questions,1715852238,1,0,0
v0bpsxm2,3,b3u444ci,44,survey,Questions,1715852248,1,0,0
v0bpsxm2,34,h8mn1ldu,44,survey,Questions,1715852251,1,0,0
v0bpsxm2,12,h8nknrk3,44,survey,Questions,1715852284,1,0,0
v0bpsxm2,6,u3tex7e3,44,survey,Questions,1715852291,1,0,0
v0bpsxm2,14,pe10l88m,44,survey,Questions,1715852302,1,0,0
v0bpsxm2,25,cji72u0e,44,survey,Questions,1715852305,1,0,0
v0bpsxm2,1,vgs79s7u,44,survey,Questions,1715852307,1,0,0
v0bpsxm2,9,xpnyaewq,44,survey,Questions,1715852339,1,0,0
v0bpsxm2,7,ij2rrhyx,44,survey,Questions,1715852343,1,0,0
v0bpsxm2,4,ovi5mgfs,44,survey,Questions,1715852350,1,0,0
v0bpsxm2,29,m3jyk7ro,44,survey,Questions,1715852355,1,0,0
v0bpsxm2,30,e104xl4i,44,survey,Questions,1715852356,1,0,0
v0bpsxm2,15,1tsbadmg,44,survey,Questions,1715852388,1,0,0
v0bpsxm2,35,rq6ucqv6,44,survey,Questions,1715852391,1,0,0
v0bpsxm2,21,b5octfmz,44,survey,Questions,1715852403,1,0,0
v0bpsxm2,18,p7ldsgd8,44,survey,Questions,1715852410,1,0,0
v0bpsxm2,13,197er6a2,44,survey,Questions,1715852412,1,0,0
v0bpsxm2,36,gbwqq0rs,44,survey,Questions,1715852416,1,0,0
v0bpsxm2,8,uocdifm0,44,survey,Questions,1715852435,1,0,0
v0bpsxm2,17,lhcqgubk,44,survey,Questions,1715852440,1,0,0
v0bpsxm2,20,0urjtojp,44,survey,Questions,1715852443,1,0,0
v0bpsxm2,24,kfgiympu,44,survey,Questions,1715852485,1,0,0
v0bpsxm2,27,pgzf722x,44,survey,Questions,1715852535,1,0,0
v0bpsxm2,23,ggrdd5iq,44,survey,Questions,1715852535,1,0,0
v0bpsxm2,26,0l3xkh9f,44,survey,Questions,1715852538,1,0,0
v0bpsxm2,10,8zecqcvq,44,survey,Questions,1715852633,1,0,0
m7xcm95f,1,xhpv93ls,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,2,6ydcbl9r,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,3,6nh54ceg,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,4,uz2kh32u,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,5,sfscz3mv,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,6,yfbqk3u0,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,7,2xw6wott,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,8,f6i1zolp,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,9,d4lo3zf6,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,10,kn00nazp,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,11,l4gotjl7,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,12,6e0212tp,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,13,g0slo89x,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,14,196u6lli,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,15,ktt5knkc,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,16,lgc4n3dh,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,17,1lilrmry,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,18,nlkaxz3o,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,19,la48qhop,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,20,6nwz387q,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,21,fns79vh4,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,22,1r7pqbse,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,23,08vr2i2p,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,24,j5qn3qbk,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,25,hjneoci2,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,26,qvoffcsq,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,27,lv2l10fd,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,28,r786u409,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,29,tn7aqwzf,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,30,iowjjdnx,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,31,clb9mrb7,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,32,5kr8656h,0,,InitializeParticipant,1715859696,1,0,0
m7xcm95f,33,ltuj7l8u,0,,InitializeParticipant,1715859697,1,0,0
m7xcm95f,34,wmh3d1u0,0,,InitializeParticipant,1715859697,1,0,0
m7xcm95f,35,rcu7iixo,0,,InitializeParticipant,1715859697,1,0,0
m7xcm95f,36,5zlvsjpa,0,,InitializeParticipant,1715859697,1,0,0
m7xcm95f,6,yfbqk3u0,1,introduction,Welcome,1715859698,1,0,0
m7xcm95f,6,yfbqk3u0,2,introduction,Instructions,1715859699,1,0,0
m7xcm95f,26,qvoffcsq,1,introduction,Welcome,1715859706,1,0,0
m7xcm95f,14,196u6lli,1,introduction,Welcome,1715859708,1,0,0
m7xcm95f,15,ktt5knkc,1,introduction,Welcome,1715859708,1,0,0
m7xcm95f,28,r786u409,1,introduction,Welcome,1715859709,1,0,0
m7xcm95f,13,g0slo89x,1,introduction,Welcome,1715859710,1,0,0
m7xcm95f,36,5zlvsjpa,1,introduction,Welcome,1715859711,1,0,0
m7xcm95f,5,sfscz3mv,1,introduction,Welcome,1715859711,1,0,0
m7xcm95f,11,l4gotjl7,1,introduction,Welcome,1715859711,1,0,0
m7xcm95f,20,6nwz387q,1,introduction,Welcome,1715859712,1,0,0
m7xcm95f,2,6ydcbl9r,1,introduction,Welcome,1715859712,1,0,0
m7xcm95f,4,uz2kh32u,1,introduction,Welcome,1715859713,1,0,0
m7xcm95f,17,1lilrmry,1,introduction,Welcome,1715859713,1,0,0
m7xcm95f,1,xhpv93ls,1,introduction,Welcome,1715859713,1,0,0
m7xcm95f,9,d4lo3zf6,1,introduction,Welcome,1715859713,1,0,0
m7xcm95f,3,6nh54ceg,1,introduction,Welcome,1715859714,1,0,0
m7xcm95f,31,clb9mrb7,1,introduction,Welcome,1715859715,1,0,0
m7xcm95f,21,fns79vh4,1,introduction,Welcome,1715859715,1,0,0
m7xcm95f,35,rcu7iixo,1,introduction,Welcome,1715859715,1,0,0
m7xcm95f,29,tn7aqwzf,1,introduction,Welcome,1715859716,1,0,0
m7xcm95f,23,08vr2i2p,1,introduction,Welcome,1715859716,1,0,0
m7xcm95f,32,5kr8656h,1,introduction,Welcome,1715859716,1,0,0
m7xcm95f,25,hjneoci2,1,introduction,Welcome,1715859717,1,0,0
m7xcm95f,5,sfscz3mv,2,introduction,Instructions,1715859717,1,0,0
m7xcm95f,18,nlkaxz3o,1,introduction,Welcome,1715859719,1,0,0
m7xcm95f,22,1r7pqbse,1,introduction,Welcome,1715859719,1,0,0
m7xcm95f,10,kn00nazp,1,introduction,Welcome,1715859720,1,0,0
m7xcm95f,27,lv2l10fd,1,introduction,Welcome,1715859720,1,0,0
m7xcm95f,12,6e0212tp,1,introduction,Welcome,1715859721,1,0,0
m7xcm95f,16,lgc4n3dh,1,introduction,Welcome,1715859723,1,0,0
m7xcm95f,24,j5qn3qbk,1,introduction,Welcome,1715859724,1,0,0
m7xcm95f,10,kn00nazp,2,introduction,Instructions,1715859724,1,0,0
m7xcm95f,33,ltuj7l8u,1,introduction,Welcome,1715859725,1,0,0
m7xcm95f,19,la48qhop,1,introduction,Welcome,1715859726,1,0,0
m7xcm95f,30,iowjjdnx,1,introduction,Welcome,1715859727,1,0,0
m7xcm95f,12,6e0212tp,2,introduction,Instructions,1715859732,1,0,0
m7xcm95f,31,clb9mrb7,2,introduction,Instructions,1715859741,1,0,0
m7xcm95f,32,5kr8656h,2,introduction,Instructions,1715859743,1,0,0
m7xcm95f,36,5zlvsjpa,2,introduction,Instructions,1715859745,1,0,0
